name,type,start_time,duration,"data","error"
"U13C_USART0_RX","data",17.7944645,0.00008225,0xD5,
"U13C_USART0_RX","data",17.79455125,0.00008225,0xE5,
"U13C_USART0_RX","data",17.794638,0.00008225,0x00,
"U13C_USART0_RX","data",17.79472475,0.00008225,0x00,
"U13C_USART0_RX","data",17.79481125,0.00008225,0x04,
"U13C_USART0_RX","data",17.794898,0.00008225,0x00,
"U13C_USART0_RX","data",17.79498475,0.00008225,0x04,
"U13C_USART0_RX","data",17.7950715,0.00008225,0x00,
"U13C_USART0_RX","data",17.79515825,0.00008225,0x00,
"U13C_USART0_RX","data",17.79524475,0.00008225,0x00,
"U13C_USART0_RX","data",17.7953315,0.00008225,0x00,
"U13C_USART0_RX","data",17.80527275,0.00008225,0xD5,
"U13C_USART0_RX","data",17.80535925,0.00008225,0xE5,
"U13C_USART0_RX","data",17.805446,0.00008225,0x00,
"U13C_USART0_RX","data",17.80553275,0.00008225,0x00,
"U13C_USART0_RX","data",17.8056195,0.00008225,0x00,
"U13C_USART0_RX","data",17.80570625,0.00008225,0x00,
"U13C_USART0_RX","data",17.80579275,0.00008225,0x00,
"U13C_USART0_RX","data",17.8058795,0.00008225,0x00,
"U13C_USART0_RX","data",17.80596625,0.00008225,0x00,
"U13C_USART0_RX","data",17.806053,0.00008225,0x00,
"U13C_USART0_RX","data",17.80613975,0.00008225,0x00,
"U13C_USART0_TX","data",17.80624275,0.00008225,0xD5,
"U13C_USART0_TX","data",17.80633975,0.00008225,0xE5,
"U13C_USART0_TX","data",17.8064275,0.00008225,0x00,
"U13C_USART0_TX","data",17.806527,0.00008225,0x00,
"U13C_USART0_TX","data",17.80661475,0.00008225,0x06,
"U13C_USART0_TX","data",17.8067145,0.00008225,0x00,
"U13C_USART0_TX","data",17.80680225,0.00008225,0x1B,
"U13C_USART0_TX","data",17.8069025,0.00008225,0x00,
"U13C_USART0_TX","data",17.80699025,0.00008225,0x10,
"U13C_USART0_TX","data",17.80708975,0.00008225,0x00,
"U13C_USART0_TX","data",17.8071775,0.00008225,0x05,
"U13C_USART0_RX","data",17.81635075,0.00008225,0xD5,
"U13C_USART0_RX","data",17.8164375,0.00008225,0xE5,
"U13C_USART0_RX","data",17.81652425,0.00008225,0x00,
"U13C_USART0_RX","data",17.816611,0.00008225,0x00,
"U13C_USART0_RX","data",17.8166975,0.00008225,0x01,
"U13C_USART0_RX","data",17.81678425,0.00008225,0x00,
"U13C_USART0_RX","data",17.816871,0.00008225,0x01,
"U13C_USART0_RX","data",17.81695775,0.00008225,0x00,
"U13C_USART0_RX","data",17.8170445,0.00008225,0x00,
"U13C_USART0_RX","data",17.817131,0.00008225,0x00,
"U13C_USART0_RX","data",17.81721775,0.00008225,0x00,
"U13C_USART0_TX","data",17.8173465,0.00008225,0xD5,
"U13C_USART0_TX","data",17.81743425,0.00008225,0xE5,
"U13C_USART0_TX","data",17.81752575,0.00008225,0x00,
"U13C_USART0_TX","data",17.8176135,0.00008225,0x00,
"U13C_USART0_TX","data",17.81771325,0.00008225,0x06,
"U13C_USART0_TX","data",17.817801,0.00008225,0x00,
"U13C_USART0_TX","data",17.8179005,0.00008225,0x1B,
"U13C_USART0_TX","data",17.81798825,0.00008225,0x00,
"U13C_USART0_TX","data",17.818088,0.00008225,0x10,
"U13C_USART0_TX","data",17.81817575,0.00008225,0x00,
"U13C_USART0_TX","data",17.8182755,0.00008225,0x05,
"U13C_USART0_RX","data",17.91050925,0.00008225,0xD5,
"U13C_USART0_RX","data",17.910596,0.00008225,0xE5,
"U13C_USART0_RX","data",17.91068275,0.00008225,0x00,
"U13C_USART0_RX","data",17.91076925,0.00008225,0x00,
"U13C_USART0_RX","data",17.910856,0.00008225,0x02,
"U13C_USART0_RX","data",17.91094275,0.00008225,0x00,
"U13C_USART0_RX","data",17.9110295,0.00008225,0x4F,
"U13C_USART0_RX","data",17.91111625,0.00008225,0x09,
"U13C_USART0_RX","data",17.91120275,0.00008225,0x00,
"U13C_USART0_RX","data",17.9112895,0.00008225,0xC4,
"U13C_USART0_RX","data",17.91137625,0.00008225,0x00,
"U13C_USART0_TX","data",17.9115335,0.00008225,0xD5,
"U13C_USART0_TX","data",17.911642,0.00008225,0xE5,
"U13C_USART0_TX","data",17.9117295,0.00008225,0x00,
"U13C_USART0_TX","data",17.91182925,0.00008225,0x00,
"U13C_USART0_TX","data",17.911917,0.00008225,0x06,
"U13C_USART0_TX","data",17.91201675,0.00008225,0x00,
"U13C_USART0_TX","data",17.9121045,0.00008225,0x1B,
"U13C_USART0_TX","data",17.912204,0.00008225,0x00,
"U13C_USART0_TX","data",17.91229175,0.00008225,0x10,
"U13C_USART0_TX","data",17.912392,0.00008225,0x00,
"U13C_USART0_TX","data",17.91247975,0.00008225,0x05,
"U13C_USART0_RX","data",18.07057075,0.00008225,0xD5,
"U13C_USART0_RX","data",18.0706575,0.00008225,0xE5,
"U13C_USART0_RX","data",18.07074425,0.00008225,0x00,
"U13C_USART0_RX","data",18.070831,0.00008225,0x00,
"U13C_USART0_RX","data",18.07091775,0.00008225,0x02,
"U13C_USART0_RX","data",18.07100425,0.00008225,0x00,
"U13C_USART0_RX","data",18.071091,0.00008225,0x4F,
"U13C_USART0_RX","data",18.07117775,0.00008225,0x09,
"U13C_USART0_RX","data",18.0712645,0.00008225,0x00,
"U13C_USART0_RX","data",18.07135125,0.00008225,0xC4,
"U13C_USART0_RX","data",18.07143775,0.00008225,0x00,
"U13C_USART0_TX","data",18.0715655,0.00008225,0xD5,
"U13C_USART0_TX","data",18.07165325,0.00008225,0xE5,
"U13C_USART0_TX","data",18.07175225,0.00008225,0x00,
"U13C_USART0_TX","data",18.07184,0.00008225,0x00,
"U13C_USART0_TX","data",18.07194025,0.00008225,0x06,
"U13C_USART0_TX","data",18.072028,0.00008225,0x00,
"U13C_USART0_TX","data",18.0721275,0.00008225,0x1B,
"U13C_USART0_TX","data",18.07221525,0.00008225,0x00,
"U13C_USART0_TX","data",18.072315,0.00008225,0x10,
"U13C_USART0_TX","data",18.07240275,0.00008225,0x00,
"U13C_USART0_TX","data",18.0725025,0.00008225,0x05,
"U13C_USART0_RX","data",18.23063275,0.00008225,0xD5,
"U13C_USART0_RX","data",18.2307195,0.00008225,0xE5,
"U13C_USART0_RX","data",18.23080625,0.00008225,0x00,
"U13C_USART0_RX","data",18.23089275,0.00008225,0x00,
"U13C_USART0_RX","data",18.2309795,0.00008225,0x02,
"U13C_USART0_RX","data",18.23106625,0.00008225,0x00,
"U13C_USART0_RX","data",18.231153,0.00008225,0x4F,
"U13C_USART0_RX","data",18.23123975,0.00008225,0x09,
"U13C_USART0_RX","data",18.23132625,0.00008225,0x00,
"U13C_USART0_RX","data",18.231413,0.00008225,0xC4,
"U13C_USART0_RX","data",18.23149975,0.00008225,0x00,
"U13C_USART0_TX","data",18.23162725,0.00008225,0xD5,
"U13C_USART0_TX","data",18.231715,0.00008225,0xE5,
"U13C_USART0_TX","data",18.2318075,0.00008225,0x00,
"U13C_USART0_TX","data",18.2318955,0.00008225,0x00,
"U13C_USART0_TX","data",18.2319955,0.00008225,0x06,
"U13C_USART0_TX","data",18.23208325,0.00008225,0x00,
"U13C_USART0_TX","data",18.232183,0.00008225,0x1B,
"U13C_USART0_TX","data",18.23227075,0.00008225,0x00,
"U13C_USART0_TX","data",18.2323705,0.00008225,0x10,
"U13C_USART0_TX","data",18.23245825,0.00008225,0x00,
"U13C_USART0_TX","data",18.23255775,0.00008225,0x05,
"U13C_USART0_RX","data",18.39069475,0.00008225,0xD5,
"U13C_USART0_RX","data",18.3907815,0.00008225,0xE5,
"U13C_USART0_RX","data",18.39086825,0.00008225,0x00,
"U13C_USART0_RX","data",18.390955,0.00008225,0x00,
"U13C_USART0_RX","data",18.39104175,0.00008225,0x02,
"U13C_USART0_RX","data",18.39112825,0.00008225,0x00,
"U13C_USART0_RX","data",18.391215,0.00008225,0x4F,
"U13C_USART0_RX","data",18.39130175,0.00008225,0x09,
"U13C_USART0_RX","data",18.3913885,0.00008225,0x00,
"U13C_USART0_RX","data",18.39147525,0.00008225,0xC4,
"U13C_USART0_RX","data",18.39156175,0.00008225,0x00,
"U13C_USART0_TX","data",18.391688,0.00008225,0xD5,
"U13C_USART0_TX","data",18.3917925,0.00008225,0xE5,
"U13C_USART0_TX","data",18.39188025,0.00008225,0x00,
"U13C_USART0_TX","data",18.39198,0.00008225,0x00,
"U13C_USART0_TX","data",18.39206775,0.00008225,0x06,
"U13C_USART0_TX","data",18.3921675,0.00008225,0x00,
"U13C_USART0_TX","data",18.39225525,0.00008225,0x1B,
"U13C_USART0_TX","data",18.39235475,0.00008225,0x00,
"U13C_USART0_TX","data",18.3924425,0.00008225,0x10,
"U13C_USART0_TX","data",18.39254225,0.00008225,0x00,
"U13C_USART0_TX","data",18.39263,0.00008225,0x05,
"U13C_USART0_RX","data",18.62344125,0.00008225,0xD5,
"U13C_USART0_RX","data",18.623528,0.00008225,0xE5,
"U13C_USART0_RX","data",18.62361475,0.00008225,0x00,
"U13C_USART0_RX","data",18.6237015,0.00008225,0x00,
"U13C_USART0_RX","data",18.62378825,0.00008225,0x02,
"U13C_USART0_RX","data",18.62387475,0.00008225,0x00,
"U13C_USART0_RX","data",18.6239615,0.00008225,0x4F,
"U13C_USART0_RX","data",18.62404825,0.00008225,0x09,
"U13C_USART0_RX","data",18.624135,0.00008225,0x00,
"U13C_USART0_RX","data",18.62422175,0.00008225,0xC4,
"U13C_USART0_RX","data",18.62430825,0.00008225,0x00,
"U13C_USART0_TX","data",18.62446275,0.00008225,0xD5,
"U13C_USART0_TX","data",18.62457475,0.00008225,0xE5,
"U13C_USART0_TX","data",18.6246625,0.00008225,0x00,
"U13C_USART0_TX","data",18.62476275,0.00008225,0x00,
"U13C_USART0_TX","data",18.6248505,0.00008225,0x06,
"U13C_USART0_TX","data",18.62495,0.00008225,0x00,
"U13C_USART0_TX","data",18.62503775,0.00008225,0x1B,
"U13C_USART0_TX","data",18.6251375,0.00008225,0x00,
"U13C_USART0_TX","data",18.62522525,0.00008225,0x10,
"U13C_USART0_TX","data",18.625325,0.00008225,0x00,
"U13C_USART0_TX","data",18.6254125,0.00008225,0x05,
"U13C_USART0_RX","data",18.78350325,0.00008225,0xD5,
"U13C_USART0_RX","data",18.78359,0.00008225,0xE5,
"U13C_USART0_RX","data",18.78367675,0.00008225,0x00,
"U13C_USART0_RX","data",18.78376325,0.00008225,0x00,
"U13C_USART0_RX","data",18.78385,0.00008225,0x02,
"U13C_USART0_RX","data",18.78393675,0.00008225,0x00,
"U13C_USART0_RX","data",18.7840235,0.00008225,0x4F,
"U13C_USART0_RX","data",18.78411025,0.00008225,0x09,
"U13C_USART0_RX","data",18.78419675,0.00008225,0x00,
"U13C_USART0_RX","data",18.7842835,0.00008225,0xC4,
"U13C_USART0_RX","data",18.78437025,0.00008225,0x00,
"U13C_USART0_TX","data",18.78447375,0.00008225,0xD5,
"U13C_USART0_TX","data",18.7845735,0.00008225,0xE5,
"U13C_USART0_TX","data",18.78466125,0.00008225,0x00,
"U13C_USART0_TX","data",18.78476075,0.00008225,0x00,
"U13C_USART0_TX","data",18.7848485,0.00008225,0x06,
"U13C_USART0_TX","data",18.78494825,0.00008225,0x00,
"U13C_USART0_TX","data",18.785036,0.00008225,0x1B,
"U13C_USART0_TX","data",18.78513625,0.00008225,0x00,
"U13C_USART0_TX","data",18.785224,0.00008225,0x10,
"U13C_USART0_TX","data",18.78532375,0.00008225,0x00,
"U13C_USART0_TX","data",18.7854115,0.00008225,0x05,
"U13C_USART0_RX","data",18.94356525,0.00008225,0xD5,
"U13C_USART0_RX","data",18.943652,0.00008225,0xE5,
"U13C_USART0_RX","data",18.94373875,0.00008225,0x00,
"U13C_USART0_RX","data",18.9438255,0.00008225,0x00,
"U13C_USART0_RX","data",18.94391225,0.00008225,0x02,
"U13C_USART0_RX","data",18.94399875,0.00008225,0x00,
"U13C_USART0_RX","data",18.9440855,0.00008225,0x4F,
"U13C_USART0_RX","data",18.94417225,0.00008225,0x09,
"U13C_USART0_RX","data",18.944259,0.00008225,0x00,
"U13C_USART0_RX","data",18.94434575,0.00008225,0xC4,
"U13C_USART0_RX","data",18.94443225,0.00008225,0x00,
"U13C_USART0_TX","data",18.944536,0.00008225,0xD5,
"U13C_USART0_TX","data",18.9446345,0.00008225,0xE5,
"U13C_USART0_TX","data",18.94472225,0.00008225,0x00,
"U13C_USART0_TX","data",18.944822,0.00008225,0x00,
"U13C_USART0_TX","data",18.94490975,0.00008225,0x06,
"U13C_USART0_TX","data",18.9450095,0.00008225,0x00,
"U13C_USART0_TX","data",18.94509725,0.00008225,0x1B,
"U13C_USART0_TX","data",18.94519725,0.00008225,0x00,
"U13C_USART0_TX","data",18.945285,0.00008225,0x10,
"U13C_USART0_TX","data",18.9453885,0.00008225,0x00,
"U13C_USART0_TX","data",18.94547625,0.00008225,0x05,
"U13C_USART0_RX","data",19.103627,0.00008225,0xD5,
"U13C_USART0_RX","data",19.1037135,0.00008225,0xE5,
"U13C_USART0_RX","data",19.10380025,0.00008225,0x00,
"U13C_USART0_RX","data",19.103887,0.00008225,0x00,
"U13C_USART0_RX","data",19.10397375,0.00008225,0x02,
"U13C_USART0_RX","data",19.1040605,0.00008225,0x00,
"U13C_USART0_RX","data",19.104147,0.00008225,0x4F,
"U13C_USART0_RX","data",19.10423375,0.00008225,0x09,
"U13C_USART0_RX","data",19.1043205,0.00008225,0x00,
"U13C_USART0_RX","data",19.10440725,0.00008225,0xC4,
"U13C_USART0_RX","data",19.104494,0.00008225,0x00,
"U13C_USART0_TX","data",19.104598,0.00008225,0xD5,
"U13C_USART0_TX","data",19.104689,0.00008225,0xE5,
"U13C_USART0_TX","data",19.10477675,0.00008225,0x00,
"U13C_USART0_TX","data",19.10487625,0.00008225,0x00,
"U13C_USART0_TX","data",19.104964,0.00008225,0x06,
"U13C_USART0_TX","data",19.10506425,0.00008225,0x00,
"U13C_USART0_TX","data",19.105152,0.00008225,0x1B,
"U13C_USART0_TX","data",19.10525175,0.00008225,0x00,
"U13C_USART0_TX","data",19.1053395,0.00008225,0x10,
"U13C_USART0_TX","data",19.10543925,0.00008225,0x00,
"U13C_USART0_TX","data",19.105527,0.00008225,0x05,
"U13C_USART0_RX","data",19.26368875,0.00008225,0xD5,
"U13C_USART0_RX","data",19.2637755,0.00008225,0xE5,
"U13C_USART0_RX","data",19.26386225,0.00008225,0x00,
"U13C_USART0_RX","data",19.263949,0.00008225,0x00,
"U13C_USART0_RX","data",19.2640355,0.00008225,0x02,
"U13C_USART0_RX","data",19.26412225,0.00008225,0x00,
"U13C_USART0_RX","data",19.264209,0.00008225,0x4F,
"U13C_USART0_RX","data",19.26429575,0.00008225,0x09,
"U13C_USART0_RX","data",19.2643825,0.00008225,0x00,
"U13C_USART0_RX","data",19.264469,0.00008225,0xC4,
"U13C_USART0_RX","data",19.26455575,0.00008225,0x00,
"U13C_USART0_TX","data",19.2646885,0.00008225,0xD5,
"U13C_USART0_TX","data",19.26477625,0.00008225,0xE5,
"U13C_USART0_TX","data",19.26487375,0.00008225,0x00,
"U13C_USART0_TX","data",19.2649615,0.00008225,0x00,
"U13C_USART0_TX","data",19.26506125,0.00008225,0x06,
"U13C_USART0_TX","data",19.265149,0.00008225,0x00,
"U13C_USART0_TX","data",19.2652485,0.00008225,0x1B,
"U13C_USART0_TX","data",19.26533625,0.00008225,0x00,
"U13C_USART0_TX","data",19.2654365,0.00008225,0x10,
"U13C_USART0_TX","data",19.26552425,0.00008225,0x00,
"U13C_USART0_TX","data",19.265624,0.00008225,0x05,
"U13C_USART0_RX","data",19.42375025,0.00008225,0xD5,
"U13C_USART0_RX","data",19.423837,0.00008225,0xE5,
"U13C_USART0_RX","data",19.42392375,0.00008225,0x00,
"U13C_USART0_RX","data",19.4240105,0.00008225,0x00,
"U13C_USART0_RX","data",19.42409725,0.00008225,0x02,
"U13C_USART0_RX","data",19.42418375,0.00008225,0x00,
"U13C_USART0_RX","data",19.4242705,0.00008225,0x4F,
"U13C_USART0_RX","data",19.42435725,0.00008225,0x09,
"U13C_USART0_RX","data",19.424444,0.00008225,0x00,
"U13C_USART0_RX","data",19.42453075,0.00008225,0xC4,
"U13C_USART0_RX","data",19.42461725,0.00008225,0x00,
"U13C_USART0_TX","data",19.42474775,0.00008225,0xD5,
"U13C_USART0_TX","data",19.4248355,0.00008225,0xE5,
"U13C_USART0_TX","data",19.424928,0.00008225,0x00,
"U13C_USART0_TX","data",19.42501575,0.00008225,0x00,
"U13C_USART0_TX","data",19.4251155,0.00008225,0x06,
"U13C_USART0_TX","data",19.42520325,0.00008225,0x00,
"U13C_USART0_TX","data",19.42530325,0.00008225,0x1B,
"U13C_USART0_TX","data",19.425391,0.00008225,0x00,
"U13C_USART0_TX","data",19.42549075,0.00008225,0x10,
"U13C_USART0_TX","data",19.4255785,0.00008225,0x00,
"U13C_USART0_TX","data",19.42567825,0.00008225,0x05,
"U13C_USART0_RX","data",19.58381225,0.00008225,0xD5,
"U13C_USART0_RX","data",19.583899,0.00008225,0xE5,
"U13C_USART0_RX","data",19.58398575,0.00008225,0x00,
"U13C_USART0_RX","data",19.58407225,0.00008225,0x00,
"U13C_USART0_RX","data",19.584159,0.00008225,0x02,
"U13C_USART0_RX","data",19.58424575,0.00008225,0x00,
"U13C_USART0_RX","data",19.5843325,0.00008225,0x4F,
"U13C_USART0_RX","data",19.58441925,0.00008225,0x09,
"U13C_USART0_RX","data",19.58450575,0.00008225,0x00,
"U13C_USART0_RX","data",19.5845925,0.00008225,0xC4,
"U13C_USART0_RX","data",19.58467925,0.00008225,0x00,
"U13C_USART0_TX","data",19.5848075,0.00008225,0xD5,
"U13C_USART0_TX","data",19.58491925,0.00008225,0xE5,
"U13C_USART0_TX","data",19.585007,0.00008225,0x00,
"U13C_USART0_TX","data",19.5851065,0.00008225,0x00,
"U13C_USART0_TX","data",19.58519425,0.00008225,0x06,
"U13C_USART0_TX","data",19.585294,0.00008225,0x00,
"U13C_USART0_TX","data",19.58538175,0.00008225,0x1B,
"U13C_USART0_TX","data",19.58548125,0.00008225,0x00,
"U13C_USART0_TX","data",19.585569,0.00008225,0x10,
"U13C_USART0_TX","data",19.58566875,0.00008225,0x00,
"U13C_USART0_TX","data",19.5857565,0.00008225,0x05,
"U13C_USART0_RX","data",19.7478505,0.00008225,0xD5,
"U13C_USART0_RX","data",19.74793725,0.00008225,0xE5,
"U13C_USART0_RX","data",19.748024,0.00008225,0x00,
"U13C_USART0_RX","data",19.7481105,0.00008225,0x00,
"U13C_USART0_RX","data",19.74819725,0.00008225,0x02,
"U13C_USART0_RX","data",19.748284,0.00008225,0x00,
"U13C_USART0_RX","data",19.74837075,0.00008225,0x4F,
"U13C_USART0_RX","data",19.7484575,0.00008225,0x09,
"U13C_USART0_RX","data",19.748544,0.00008225,0x00,
"U13C_USART0_RX","data",19.74863075,0.00008225,0xC4,
"U13C_USART0_RX","data",19.7487175,0.00008225,0x00,
"U13C_USART0_TX","data",19.74884475,0.00008225,0xD5,
"U13C_USART0_TX","data",19.7489325,0.00008225,0xE5,
"U13C_USART0_TX","data",19.749032,0.00008225,0x00,
"U13C_USART0_TX","data",19.74911975,0.00008225,0x00,
"U13C_USART0_TX","data",19.7492195,0.00008225,0x06,
"U13C_USART0_TX","data",19.74930725,0.00008225,0x00,
"U13C_USART0_TX","data",19.749407,0.00008225,0x1B,
"U13C_USART0_TX","data",19.74949475,0.00008225,0x00,
"U13C_USART0_TX","data",19.74959425,0.00008225,0x10,
"U13C_USART0_TX","data",19.749682,0.00008225,0x00,
"U13C_USART0_TX","data",19.74978175,0.00008225,0x05,
"U13C_USART0_RX","data",19.912904,0.00008225,0xD5,
"U13C_USART0_RX","data",19.9129905,0.00008225,0xE5,
"U13C_USART0_RX","data",19.91307725,0.00008225,0x00,
"U13C_USART0_RX","data",19.913164,0.00008225,0x00,
"U13C_USART0_RX","data",19.91325075,0.00008225,0x02,
"U13C_USART0_RX","data",19.9133375,0.00008225,0x00,
"U13C_USART0_RX","data",19.913424,0.00008225,0x4F,
"U13C_USART0_RX","data",19.91351075,0.00008225,0x09,
"U13C_USART0_RX","data",19.9135975,0.00008225,0x00,
"U13C_USART0_RX","data",19.91368425,0.00008225,0xC4,
"U13C_USART0_RX","data",19.913771,0.00008225,0x00,
"U13C_USART0_TX","data",19.91389975,0.00008225,0xD5,
"U13C_USART0_TX","data",19.9139875,0.00008225,0xE5,
"U13C_USART0_TX","data",19.91408675,0.00008225,0x00,
"U13C_USART0_TX","data",19.9141745,0.00008225,0x00,
"U13C_USART0_TX","data",19.91427475,0.00008225,0x06,
"U13C_USART0_TX","data",19.9143625,0.00008225,0x00,
"U13C_USART0_TX","data",19.914462,0.00008225,0x1B,
"U13C_USART0_TX","data",19.91454975,0.00008225,0x00,
"U13C_USART0_TX","data",19.9146495,0.00008225,0x10,
"U13C_USART0_TX","data",19.91473725,0.00008225,0x00,
"U13C_USART0_TX","data",19.914837,0.00008225,0x05,
"U13C_USART0_RX","data",20.0780025,0.00008225,0xD5,
"U13C_USART0_RX","data",20.07808925,0.00008225,0xE5,
"U13C_USART0_RX","data",20.078176,0.00008225,0x00,
"U13C_USART0_RX","data",20.0782625,0.00008225,0x00,
"U13C_USART0_RX","data",20.07834925,0.00008225,0x02,
"U13C_USART0_RX","data",20.078436,0.00008225,0x00,
"U13C_USART0_RX","data",20.07852275,0.00008225,0x4F,
"U13C_USART0_RX","data",20.0786095,0.00008225,0x09,
"U13C_USART0_RX","data",20.078696,0.00008225,0x00,
"U13C_USART0_RX","data",20.07878275,0.00008225,0xC4,
"U13C_USART0_RX","data",20.0788695,0.00008225,0x00,
"U13C_USART0_TX","data",20.0789775,0.00008225,0xD5,
"U13C_USART0_TX","data",20.079076,0.00008225,0xE5,
"U13C_USART0_TX","data",20.07916375,0.00008225,0x00,
"U13C_USART0_TX","data",20.0792635,0.00008225,0x00,
"U13C_USART0_TX","data",20.07935125,0.00008225,0x06,
"U13C_USART0_TX","data",20.07945075,0.00008225,0x00,
"U13C_USART0_TX","data",20.0795385,0.00008225,0x1B,
"U13C_USART0_TX","data",20.07963825,0.00008225,0x00,
"U13C_USART0_TX","data",20.079726,0.00008225,0x10,
"U13C_USART0_TX","data",20.0798255,0.00008225,0x00,
"U13C_USART0_TX","data",20.07991325,0.00008225,0x05,
"U13C_USART0_RX","data",20.24303075,0.00008225,0xD5,
"U13C_USART0_RX","data",20.2431175,0.00008225,0xE5,
"U13C_USART0_RX","data",20.243204,0.00008225,0x00,
"U13C_USART0_RX","data",20.24329075,0.00008225,0x00,
"U13C_USART0_RX","data",20.2433775,0.00008225,0x02,
"U13C_USART0_RX","data",20.24346425,0.00008225,0x00,
"U13C_USART0_RX","data",20.243551,0.00008225,0x4F,
"U13C_USART0_RX","data",20.2436375,0.00008225,0x09,
"U13C_USART0_RX","data",20.24372425,0.00008225,0x00,
"U13C_USART0_RX","data",20.243811,0.00008225,0xC4,
"U13C_USART0_RX","data",20.24389775,0.00008225,0x00,
"U13C_USART0_TX","data",20.2440205,0.00008225,0xD5,
"U13C_USART0_TX","data",20.24412775,0.00008225,0xE5,
"U13C_USART0_TX","data",20.2442155,0.00008225,0x00,
"U13C_USART0_TX","data",20.244319,0.00008225,0x00,
"U13C_USART0_TX","data",20.24440675,0.00008225,0x06,
"U13C_USART0_TX","data",20.2445025,0.00008225,0x00,
"U13C_USART0_TX","data",20.24459025,0.00008225,0x1B,
"U13C_USART0_TX","data",20.24469,0.00008225,0x00,
"U13C_USART0_TX","data",20.24477775,0.00008225,0x10,
"U13C_USART0_TX","data",20.2448775,0.00008225,0x00,
"U13C_USART0_TX","data",20.24496525,0.00008225,0x05,
"U13C_USART0_RX","data",20.408124,0.00008225,0xD5,
"U13C_USART0_RX","data",20.40821075,0.00008225,0xE5,
"U13C_USART0_RX","data",20.4082975,0.00008225,0x00,
"U13C_USART0_RX","data",20.40838425,0.00008225,0x00,
"U13C_USART0_RX","data",20.40847075,0.00008225,0x02,
"U13C_USART0_RX","data",20.4085575,0.00008225,0x00,
"U13C_USART0_RX","data",20.40864425,0.00008225,0x4F,
"U13C_USART0_RX","data",20.408731,0.00008225,0x09,
"U13C_USART0_RX","data",20.40881775,0.00008225,0x00,
"U13C_USART0_RX","data",20.40890425,0.00008225,0xC4,
"U13C_USART0_RX","data",20.408991,0.00008225,0x00,
"U13C_USART0_TX","data",20.409124,0.00008225,0xD5,
"U13C_USART0_TX","data",20.40921175,0.00008225,0xE5,
"U13C_USART0_TX","data",20.40931475,0.00008225,0x00,
"U13C_USART0_TX","data",20.4094025,0.00008225,0x00,
"U13C_USART0_TX","data",20.40949825,0.00008225,0x06,
"U13C_USART0_TX","data",20.409586,0.00008225,0x00,
"U13C_USART0_TX","data",20.40968575,0.00008225,0x1B,
"U13C_USART0_TX","data",20.4097735,0.00008225,0x00,
"U13C_USART0_TX","data",20.40987325,0.00008225,0x10,
"U13C_USART0_TX","data",20.409961,0.00008225,0x00,
"U13C_USART0_TX","data",20.4100605,0.00008225,0x05,
"U13C_USART0_RX","data",20.57315825,0.00008225,0xD5,
"U13C_USART0_RX","data",20.573245,0.00008225,0xE5,
"U13C_USART0_RX","data",20.57333175,0.00008225,0x00,
"U13C_USART0_RX","data",20.5734185,0.00008225,0x00,
"U13C_USART0_RX","data",20.573505,0.00008225,0x02,
"U13C_USART0_RX","data",20.57359175,0.00008225,0x00,
"U13C_USART0_RX","data",20.5736785,0.00008225,0x4F,
"U13C_USART0_RX","data",20.57376525,0.00008225,0x09,
"U13C_USART0_RX","data",20.573852,0.00008225,0x00,
"U13C_USART0_RX","data",20.5739385,0.00008225,0xC4,
"U13C_USART0_RX","data",20.57402525,0.00008225,0x00,
"U13C_USART0_TX","data",20.57413825,0.00008225,0xD5,
"U13C_USART0_TX","data",20.574245,0.00008225,0xE5,
